Container is store 10000 languages:
[Procedural]: name = AZMEZYPTRM  year = 1945  popularity = 83.23 abstract variables = True, quotient = 194.5
[Procedural]: name = YPVFCWFKQH  year = 1946  popularity = 1.94 abstract variables = True, quotient = 194.6
[ObjectOriented]: name = BHJLOMRPYB  year = 1946  popularity = 46.54 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.6
[Functional]: name = QZLZNSWZKH  year = 1946  popularity = 88.02 lazy calculation = False legacy = DYNAMIC, quotient = 194.6
[Functional]: name = SWJGQESROX  year = 1946  popularity = 77.04 lazy calculation = True legacy = DYNAMIC, quotient = 194.6
[ObjectOriented]: name = HRHPPOFIFZ  year = 1946  popularity = 64.67 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.6
[Procedural]: name = QZQOMXLXUC  year = 1946  popularity = 70.93 abstract variables = True, quotient = 194.6
[ObjectOriented]: name = PBFJDCGBKG  year = 1946  popularity = 35.87 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.6
[ObjectOriented]: name = JYQCBPJWVE  year = 1946  popularity = 16.47 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.6
[Procedural]: name = IVEOKOMEYZ  year = 1946  popularity = 86.99 abstract variables = False, quotient = 194.6
[Functional]: name = RPWUQWPUBS  year = 1946  popularity = 96.71 lazy calculation = True legacy = DYNAMIC, quotient = 194.6
[Functional]: name = DOWKAFQSFZ  year = 1946  popularity = 46.22 lazy calculation = True legacy = STRICT, quotient = 194.6
[ObjectOriented]: name = VBKMIMQCMG  year = 1946  popularity = 64.1 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.6
[ObjectOriented]: name = GSJYNHPAXU  year = 1946  popularity = 51.0 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.6
[Procedural]: name = EAEQYOVEOC  year = 1946  popularity = 70.41 abstract variables = True, quotient = 194.6
[Functional]: name = CDLADMBXNH  year = 1946  popularity = 16.35 lazy calculation = True legacy = ERROR, quotient = 194.6
[Procedural]: name = DTZADRQSQM  year = 1946  popularity = 46.65 abstract variables = True, quotient = 194.6
[Functional]: name = EXHUZKKVRA  year = 1946  popularity = 64.71 lazy calculation = False legacy = ERROR, quotient = 194.6
[Functional]: name = YPTLWEAGFF  year = 1946  popularity = 31.56 lazy calculation = False legacy = DYNAMIC, quotient = 194.6
[Procedural]: name = FVSCKYJRNV  year = 1946  popularity = 81.68 abstract variables = False, quotient = 194.6
[Functional]: name = SKTGPBJFCJ  year = 1946  popularity = 50.48 lazy calculation = True legacy = ERROR, quotient = 194.6
[ObjectOriented]: name = PCMOMPYRJY  year = 1946  popularity = 67.34 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.6
[ObjectOriented]: name = UICFZRJVVK  year = 1946  popularity = 43.63 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.6
[Procedural]: name = SGLMQTIQPS  year = 1946  popularity = 13.67 abstract variables = True, quotient = 194.6
[Functional]: name = MJDESKKAKT  year = 1946  popularity = 78.25 lazy calculation = True legacy = DYNAMIC, quotient = 194.6
[Functional]: name = JZFQMXHXOO  year = 1946  popularity = 34.65 lazy calculation = True legacy = ERROR, quotient = 194.6
[ObjectOriented]: name = CCINMIQQTX  year = 1946  popularity = 4.91 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.6
[ObjectOriented]: name = DWUEGRFVRA  year = 1947  popularity = 5.09 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = DSZXVUQKIE  year = 1947  popularity = 9.69 abstract variables = False, quotient = 194.7
[Procedural]: name = AVHEMECCBW  year = 1947  popularity = 98.45 abstract variables = False, quotient = 194.7
[ObjectOriented]: name = SRXRKOQFUO  year = 1947  popularity = 5.01 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = ORBMHNSGNW  year = 1947  popularity = 90.89 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = SJVOFAQMBK  year = 1947  popularity = 23.62 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[ObjectOriented]: name = TCHAXMBCRD  year = 1947  popularity = 47.3 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = EKYFEKSWQV  year = 1947  popularity = 18.36 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = ATFLAXKRCO  year = 1947  popularity = 45.98 abstract variables = True, quotient = 194.7
[ObjectOriented]: name = XVLEVDESDQ  year = 1947  popularity = 80.96 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = JCNKACPDKZ  year = 1947  popularity = 4.11 abstract variables = True, quotient = 194.7
[Procedural]: name = QXSCSDOAZZ  year = 1947  popularity = 89.15 abstract variables = True, quotient = 194.7
[ObjectOriented]: name = PUMTTEDNBL  year = 1947  popularity = 7.47 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = EMRRLXVEKL  year = 1947  popularity = 52.37 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[Functional]: name = NSSAETGQOM  year = 1947  popularity = 31.49 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[Functional]: name = NTHQFEZERJ  year = 1947  popularity = 74.89 lazy calculation = False legacy = STRICT, quotient = 194.7
[Procedural]: name = AVPPLWESCI  year = 1947  popularity = 56.03 abstract variables = True, quotient = 194.7
[Functional]: name = MEUIZSGNHH  year = 1947  popularity = 77.93 lazy calculation = False legacy = STRICT, quotient = 194.7
[ObjectOriented]: name = VWJSWEFUXP  year = 1947  popularity = 92.33 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Functional]: name = BOOWACUOOE  year = 1947  popularity = 20.22 lazy calculation = False legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = OHDCBFXXEY  year = 1947  popularity = 18.96 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = CIWPOWCKBG  year = 1947  popularity = 62.78 abstract variables = True, quotient = 194.7
[Procedural]: name = NXMSIXQLWS  year = 1947  popularity = 25.21 abstract variables = True, quotient = 194.7
[ObjectOriented]: name = PWYVJCPBLG  year = 1947  popularity = 50.23 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = GOXFWFUIWI  year = 1947  popularity = 18.86 abstract variables = False, quotient = 194.7
[ObjectOriented]: name = UWUDSRQRCU  year = 1947  popularity = 93.55 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = KHPRPFBDJV  year = 1947  popularity = 58.0 abstract variables = True, quotient = 194.7
[Procedural]: name = XTQLHHQQUI  year = 1947  popularity = 21.66 abstract variables = False, quotient = 194.7
[Procedural]: name = SNBDZHWPPF  year = 1947  popularity = 52.69 abstract variables = True, quotient = 194.7
[Functional]: name = PYJGZVTRZB  year = 1947  popularity = 46.03 lazy calculation = False legacy = STRICT, quotient = 194.7
[Functional]: name = YOJVRBILPS  year = 1947  popularity = 10.75 lazy calculation = False legacy = ERROR, quotient = 194.7
[Functional]: name = IHSPZBBUWF  year = 1947  popularity = 7.83 lazy calculation = True legacy = ERROR, quotient = 194.7
[Functional]: name = NLTZJNLVRN  year = 1947  popularity = 8.14 lazy calculation = False legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = FBMYPWSGXL  year = 1947  popularity = 39.87 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = NUCAYVKXUY  year = 1947  popularity = 68.18 abstract variables = False, quotient = 194.7
[ObjectOriented]: name = RQKWHTLIOA  year = 1947  popularity = 42.85 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = XPAJZPOMPH  year = 1947  popularity = 62.5 lazy calculation = True legacy = ERROR, quotient = 194.7
[Functional]: name = VYNYFEGQRD  year = 1947  popularity = 83.04 lazy calculation = False legacy = STRICT, quotient = 194.7
[Functional]: name = UCTVTCSNFR  year = 1947  popularity = 53.06 lazy calculation = False legacy = STRICT, quotient = 194.7
[Functional]: name = LJDKTPSRSZ  year = 1947  popularity = 39.44 lazy calculation = False legacy = STRICT, quotient = 194.7
[ObjectOriented]: name = HLDQPSCOBT  year = 1947  popularity = 97.66 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = FZBQJEGRSD  year = 1947  popularity = 23.09 abstract variables = True, quotient = 194.7
[Functional]: name = MTPMSIFRLZ  year = 1947  popularity = 38.31 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[Functional]: name = RYQCKBYUQQ  year = 1947  popularity = 54.8 lazy calculation = True legacy = ERROR, quotient = 194.7
[Procedural]: name = XDAEDMVKNU  year = 1947  popularity = 29.0 abstract variables = True, quotient = 194.7
[Procedural]: name = ZNMMVKTQRC  year = 1947  popularity = 60.92 abstract variables = False, quotient = 194.7
[Functional]: name = WBCYVFPMUE  year = 1947  popularity = 55.93 lazy calculation = True legacy = STRICT, quotient = 194.7
[ObjectOriented]: name = YQJYZJIQKY  year = 1947  popularity = 10.04 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[Functional]: name = ZPVFAYBSGR  year = 1947  popularity = 33.32 lazy calculation = True legacy = STRICT, quotient = 194.7
[ObjectOriented]: name = JFNYQHBVSR  year = 1947  popularity = 25.96 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = XFMYVGOSTQ  year = 1947  popularity = 81.41 abstract variables = False, quotient = 194.7
[Functional]: name = YOKYQTMIPA  year = 1947  popularity = 67.59 lazy calculation = True legacy = ERROR, quotient = 194.7
[Procedural]: name = UXNUCKPCAQ  year = 1947  popularity = 10.99 abstract variables = True, quotient = 194.7
[Functional]: name = MRQTCKHMKT  year = 1947  popularity = 35.24 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[Functional]: name = REKZGMKCJX  year = 1947  popularity = 85.09 lazy calculation = False legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = PDPVWOCSYR  year = 1947  popularity = 27.09 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = MYOVUKCDDU  year = 1947  popularity = 21.42 lazy calculation = False legacy = ERROR, quotient = 194.7
[Procedural]: name = AQIBKRMKQN  year = 1947  popularity = 33.53 abstract variables = False, quotient = 194.7
[Functional]: name = JVDAYOLBAI  year = 1947  popularity = 5.35 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[ObjectOriented]: name = RVFWXROQHU  year = 1947  popularity = 15.43 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[Functional]: name = NJVIBZVHEV  year = 1947  popularity = 57.58 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[Procedural]: name = DMEGHGEBJT  year = 1947  popularity = 31.44 abstract variables = False, quotient = 194.7
[ObjectOriented]: name = DVQLXWPWZN  year = 1947  popularity = 71.11 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[ObjectOriented]: name = AYDBVCXLWR  year = 1947  popularity = 2.72 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = SXCFJNFVSP  year = 1947  popularity = 66.38 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = IJGOJWWARL  year = 1947  popularity = 46.88 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[Procedural]: name = ZMFAFKVCXW  year = 1947  popularity = 48.0 abstract variables = True, quotient = 194.7
[Functional]: name = JKSMQNKGIL  year = 1947  popularity = 32.17 lazy calculation = False legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = ENGRSTKOUL  year = 1947  popularity = 57.39 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = WTVHMNWSUM  year = 1947  popularity = 77.0 abstract variables = False, quotient = 194.7
[Procedural]: name = XOIYLCLCEN  year = 1947  popularity = 58.65 abstract variables = True, quotient = 194.7
[ObjectOriented]: name = UGLBPUXCOR  year = 1947  popularity = 28.26 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = ZGBNWZDNDN  year = 1947  popularity = 85.75 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = WTBEADDLIX  year = 1947  popularity = 92.36 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = SHVTQBVETK  year = 1947  popularity = 60.39 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[ObjectOriented]: name = UNXDAFSBHF  year = 1947  popularity = 6.56 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = XEEQCFDRMU  year = 1947  popularity = 74.87 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[Functional]: name = SJAJTSYQKD  year = 1947  popularity = 55.45 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[Functional]: name = PYZNGBZPPE  year = 1947  popularity = 13.18 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[Procedural]: name = GKEKYQBAGJ  year = 1947  popularity = 50.72 abstract variables = True, quotient = 194.7
[Procedural]: name = CQLUVVGGNG  year = 1947  popularity = 68.85 abstract variables = True, quotient = 194.7
[Functional]: name = XGXMAECGSM  year = 1947  popularity = 42.23 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[Functional]: name = UHSJNIMMIG  year = 1947  popularity = 83.51 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[ObjectOriented]: name = VRILBTXWVG  year = 1947  popularity = 78.22 abstract variables = False legacy = Legacy.SINGLE, quotient = 194.7
[Functional]: name = QCNOYCLPQG  year = 1947  popularity = 96.06 lazy calculation = True legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = DHMJVTBNEK  year = 1947  popularity = 71.56 abstract variables = True legacy = Legacy.SINGLE, quotient = 194.7
[Procedural]: name = DTWSYPAPJB  year = 1947  popularity = 74.3 abstract variables = False, quotient = 194.7
[Functional]: name = IMPLCRDIZP  year = 1947  popularity = 94.11 lazy calculation = False legacy = ERROR, quotient = 194.7
[ObjectOriented]: name = DPHYSHMVJY  year = 1947  popularity = 34.94 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = TGFYGANCIO  year = 1947  popularity = 87.21 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[ObjectOriented]: name = BZOTRGFZRZ  year = 1947  popularity = 19.84 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = SBPOFYXDVZ  year = 1947  popularity = 92.39 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[Functional]: name = KJEAUGQPLU  year = 1947  popularity = 64.48 lazy calculation = False legacy = ERROR, quotient = 194.7
[Procedural]: name = TXQUZNGBYL  year = 1947  popularity = 4.41 abstract variables = False, quotient = 194.7
[Functional]: name = WNUWBYQVVE  year = 1947  popularity = 32.85 lazy calculation = False legacy = DYNAMIC, quotient = 194.7
[ObjectOriented]: name = OYDEQTYFEA  year = 1947  popularity = 30.46 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Procedural]: name = MHONLFWEGL  year = 1947  popularity = 13.9 abstract variables = True, quotient = 194.7
[Functional]: name = YNYVLXGPJV  year = 1947  popularity = 13.24 lazy calculation = False legacy = STRICT, quotient = 194.7
[Functional]: name = YYAGICJWUW  year = 1947  popularity = 70.5 lazy calculation = True legacy = ERROR, quotient = 194.7
[Procedural]: name = NOLLBRXIOU  year = 1947  popularity = 97.39 abstract variables = True, quotient = 194.7
[Functional]: name = WRJHJOGYKA  year = 1947  popularity = 38.69 lazy calculation = True legacy = DYNAMIC, quotient = 194.7
[ObjectOriented]: name = XUJOPGEFJX  year = 1947  popularity = 68.43 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[ObjectOriented]: name = ZQYICLHKKJ  year = 1947  popularity = 37.35 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 194.7
[Functional]: name = ZSXSKJOPNW  year = 1947  popularity = 89.82 lazy calculation = True legacy = STRICT, quotient = 194.7
[Functional]: name = IGZILOLWAI  year = 1947  popularity = 3.07 lazy calculation = True legacy = ERROR, quotient = 194.7
[Functional]: name = DUTLWDCEQX  year = 1947  popularity = 65.83 lazy calculation = True legacy = ERROR, quotient = 194.7
[Functional]: name = BEQIOMJMRV  year = 1947  popularity = 69.91 lazy calculation = False legacy = ERROR, quotient = 194.7
[Procedural]: name = DAPFWGMDEB  year = 1947  popularity = 62.45 abstract variables = True, quotient = 194.7
[Procedural]: name = LGDPWUAEEZ  year = 1947  popularity = 22.98 abstract variables = True, quotient = 194.7
[Procedural]: name = GJOCMRJMXV  year = 1947  popularity = 60.91 abstract variables = False, quotient = 194.7
[Functional]: name = YCJNWAOZNA  year = 1947  popularity = 69.2 lazy calculation = False legacy = STRICT, quotient = 194.7
